sID,RAND,Stressor,Label,,,,,,,,,,,,,,,,
4871,0.596878122,I've been thinking a lot lately about what I want to do once I graduate.,School,,,,,,,,,,,,,,,,
9,0.396399726,a good friend of mind is in the hospital wit pneumonia,Social Relationships,,,,,,,,,,,,,,,,
1402,0.66842309,it stresses me out that i am the only person who works around here ever,Work,,,,,,,,,,,,,,,,
3507,0.519729178,When she woke up she had a splitting headache and she couldn't remember anything.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5208,0.206127932,Does the thought of marriage scare you?,Other,,,,,,,,,,,,,,,,
3339,0.81854946,i've been a huge stress case lately.,Emotional Turmoil,,,,,,,,,,,,,,,,
2607,0.553603565,The grocery store is out of a lot of the items I need to purchase.,Everyday Decision Making,,,,,,,,,,,,,,,,
3995,0.600839114,I seem discontent with my life as a whole lately.,Emotional Turmoil,,,,,,,,,,,,,,,,
2412,0.352872827,"Since I am in quartantine, I can't go outside which is sad.",Everyday Decision Making,,,,,,,,,,,,,,,,
5160,0.586188966,"i'm sick of school, and how stressful this last week is going to be.",School,,,,,,,,,,,,,,,,
5253,0.873215569,i got in an argument the other day with a friends boyfriend.. .. it was horrible.,Social Relationships,,,,,,,,,,,,,,,,
2391,0.961807563,school shootings,School,,,,,,,,,,,,,,,,
2490,0.87609326,the amount of work i have to do for grad school,School,,,,,,,,,,,,,,,,
3085,0.236732165,work stress...my computer has a virus or something and is locking up. :(,Work,,,,,,,,,,,,,,,,
1553,0.663510699,just a work thing. people just cant seem to do their job,Work,,,,,,,,,,,,,,,,
1019,0.039755635,i have som upcoming bills that i'm not sure how i'm going to pay for.,Financial Problem,,,,,,,,,,,,,,,,
4317,0.211534685,"The next part, the travel-and-exposit part, was really giving me trouble.",Everyday Decision Making,,,,,,,,,,,,,,,,
6035,0.53697996,Can't even get any from my folks and with over a week to go till I get my first payslip from my new job things are looking dicey.,Family Issues,,,,,,,,,,,,,,,,
2054,0.584855934,my relationship with one of my very dear friends has not been at its best,Social Relationships,,,,,,,,,,,,,,,,
5618,0.095873391,its all so hard. to try to make myself feel better,Emotional Turmoil,,,,,,,,,,,,,,,,
4183,0.509934147,i've lost a lot of important things that i can't redo and it sucks royally.,Other,,,,,,,,,,,,,,,,
3789,0.723357158,"HEY, THANKS FOR REPLYING. I LOST MY JOB RECENTLY AND MY GIRLFRIEND, CHLOE LEFT ME",Work,,,,,,,,,,,,,,,,
5798,0.983303591,Chibi has been really irritating lately and constantly checks in on me so see how many reservations I'm doing.,Work,,,,,,,,,,,,,,,,
3571,0.283866764,I then ran to the bathroom and puked as poor Dave held back my hair and rubbed my back.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
510,0.448980241,how is your heath cotion no,Other,,,,,,,,,,,,,,,,
1886,0.61611179,My friend has been sick with the flu and they can't afford to get medicine.,Social Relationships,,,,,,,,,,,,,,,,
1768,0.354610579,my bosses are engaged in some serious conflict and dragging me into it,Work,,,,,,,,,,,,,,,,
2877,0.633376,ugh im fucking stressed,Emotional Turmoil,,,,,,,,,,,,,,,,
3828,0.663030259,i am really confused and frankly quite frusterated with parts of my life.,Financial Problem,,,,,,,,,,,,,,,,
2710,0.10919842,The whole world right now. Covid Politics,Financial Problem,,,,,,,,,,,,,,,,
6584,0.76969586,"I found out about his prior girlfriends today, and it seems as if they were all disfunctional relationships where he didn't really like the person.",Social Relationships,,,,,,,,,,,,,,,,
4716,0.063757083,i have to take a shower yet but it's freezing in my house.,Other,,,,,,,,,,,,,,,,
3020,0.639585381,work has been so crazy busy,Work,,,,,,,,,,,,,,,,
2737,0.165180576,these people do not care about their workers. they do not want to pay us.,Work,,,,,,,,,,,,,,,,
2128,0.310455111,my wife keeps bugging me.,Family Issues,,,,,,,,,,,,,,,,
5711,0.000417326,Having experienced considerable disappointment of late and not knowing quite what to do about it this has led you to suffer a great deal of agitation and anxiety.,Emotional Turmoil,,,,,,,,,,,,,,,,
6699,0.740784133,i just don't know how i'm going to get through these rough last days when i'm already gone from here in my mind.,Emotional Turmoil,,,,,,,,,,,,,,,,
217,0.103900167,dealing with finding a daycare for my daughter,Family Issues,,,,,,,,,,,,,,,,
2327,0.377219538,project deadline is approaching and i'm not finished yet,Work,,,,,,,,,,,,,,,,
5158,0.997774004,"i will figure it out tommarow, whateva school is starting to get stressful! dammit!",School,,,,,,,,,,,,,,,,
4658,0.996876862,"I had these veal and beef stuffed peppers, but then realized that there weren't enough carbs in my dinner.",Other,,,,,,,,,,,,,,,,
2826,0.846631343,trip to reno,Other,,,,,,,,,,,,,,,,
3637,0.035180069,I have some other stuff on my mind but I don't feel like sharing. I'm stressed because I need a new job.,Emotional Turmoil,,,,,,,,,,,,,,,,
6847,0.899395592,God knows my mom and dad don't want me.,Family Issues,,,,,,,,,,,,,,,,
4490,0.394453762,"Dinner At The Money Table I've got a day and a reason, Why I should not believe in..anything, anymore.",Emotional Turmoil,,,,,,,,,,,,,,,,
4432,0.606913485,"Irresponsible Stacey, however, still has to get her car aligned before the trip.",Other,,,,,,,,,,,,,,,,
5005,0.775409075,So thats my week i have so much crap to do for school which sucks!!,School,,,,,,,,,,,,,,,,
3071,0.328431248,work is stressing me out!,Work,,,,,,,,,,,,,,,,
4105,0.996241051,I'm tired of: not getting paid by res life9.,Work,,,,,,,,,,,,,,,,
5670,0.849629972,"Basically it involves my mom, and her ever growing depression because of my dad's absence.",Family Issues,,,,,,,,,,,,,,,,
340,0.934018241,getting my work done before the deadline with the holidays right around the corner.,Work,,,,,,,,,,,,,,,,
5756,0.679342257,I had to talk to the owner to verify that he indeed wanted his cat put to sleep.. it was really sad.,Other,,,,,,,,,,,,,,,,
4851,0.206470621,omg i need to go back to school!,School,,,,,,,,,,,,,,,,
4385,0.79987063,Yeah. + I've been really paranoid about how I talk lately.,Other,,,,,,,,,,,,,,,,
1992,0.569016375,My manager is difficult to deal with.  I am stressed so much.  Help I need my friends ..,Work,,,,,,,,,,,,,,,,
192,0.957113085,COVID 19 is everywhere and I have to respond as a fire fighter,Work,,,,,,,,,,,,,,,,
5724,0.13063842,i'm just super anxious about things lately. anxious to the point of not being able to really accomplish too many things because i just get too anxious.,Other,,,,,,,,,,,,,,,,
1512,0.543741561,"i've been trying to get enough money to buy a house, it's very difficult.",Financial Problem,,,,,,,,,,,,,,,,
5911,0.487286335,"Today I quit the charity job because I hated it, I get really stressed out because when I don't sign people up I get pissed off.",Work,,,,,,,,,,,,,,,,
6552,0.203906367,i'm supposed to be writing an SRA and then this weekend THE FIRST OF THE MASSIVE TERM PAPERS!,School,,,,,,,,,,,,,,,,
1857,0.613758949,my dog of 12 years passed away,Emotional Turmoil,,,,,,,,,,,,,,,,
1766,0.881142761,"my boss yelled at me, and i didn't do anything wrong.",Work,,,,,,,,,,,,,,,,
2816,0.430712845,too many tasks at work,Work,,,,,,,,,,,,,,,,
3414,0.136106844,I hate that I can't loose weight because of this fucking disease.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6677,0.787659893,I was really depressed and low from that breakup!,Emotional Turmoil,,,,,,,,,,,,,,,,
6610,0.662786901,My girlfriend broke up with me.,Social Relationships,,,,,,,,,,,,,,,,
5638,0.08669722,"To Grave dismay, my little fury dog Scout has become incredibly ill.",Other,,,,,,,,,,,,,,,,
6544,0.459947713,I've been thinking a lot about that in terms of what exactly I want to do in the next few years with my college experience.,Other,,,,,,,,,,,,,,,,
4376,0.614441348,Work has actually been pissing me off lately.,Work,,,,,,,,,,,,,,,,
6611,0.514450549,"Lately I have been depressed, as my standard mood.",Emotional Turmoil,,,,,,,,,,,,,,,,
531,0.924859966,I am frustrated about being laid off after next week.,Work,,,,,,,,,,,,,,,,
5454,0.664308844,People talking shit about my friends upsets me.,Social Relationships,,,,,,,,,,,,,,,,
4844,0.643302244,It's just annoying that i have to miss school because of it.,Other,,,,,,,,,,,,,,,,
901,0.950895903,i have been so stressed up with my job recently,Work,,,,,,,,,,,,,,,,
44,0.903122726,All of the news and lockdown of the covid-19,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1056,0.137829179,i just burned dinner and i have no time to make another.,Everyday Decision Making,,,,,,,,,,,,,,,,
115,0.0260353,Being turned down for SSI and having to find an attorney to fight it.,Financial Problem,,,,,,,,,,,,,,,,
2055,0.243124173,my relationship. he is always blaming me for everything and turning everything on me,Emotional Turmoil,,,,,,,,,,,,,,,,
2697,0.790737687,"The virus has been on my mind quite a bit, but not too stressful!",Other,,,,,,,,,,,,,,,,
958,0.183828452,i have been thinking a lot about what i should do when i graduate college.,School,,,,,,,,,,,,,,,,
6682,0.214715472,"i miss her a lot now that i dont see her very often, and it makes me kind of sad.",Social Relationships,,,,,,,,,,,,,,,,
4570,0.258769753,all it does is stress me out and i can't get my shit done on time.,School,,,,,,,,,,,,,,,,
6028,0.222453842,"that's the thing, all money does it makes you worry that you will not have enough to sustain your life.",Financial Problem,,,,,,,,,,,,,,,,
3949,0.827308992,"I guess i have been very stressed out lately, cheques and etc...",Financial Problem,,,,,,,,,,,,,,,,
699,0.324891222,i can't decide what to cook,Everyday Decision Making,,,,,,,,,,,,,,,,
4108,0.960838817,I'm upset with the thought of moving on.,Emotional Turmoil,,,,,,,,,,,,,,,,
4989,0.420553637,i have a huge project for english due next week.,School,,,,,,,,,,,,,,,,
6306,0.779198234,In bad news my sister has tested positive for ovarian cancer..my family is devastated.,Family Issues,,,,,,,,,,,,,,,,
6442,0.262570519,I just don't have the mental discipline to constantly keep up with updating them.,Other,,,,,,,,,,,,,,,,
4083,0.193776747,I'm so bored and I need to find a job.,Other,,,,,,,,,,,,,,,,
4361,0.812902995,well im sorry that i havent had time to pdate .. life is busy.,Other,,,,,,,,,,,,,,,,
332,0.996335918,getting dinner ready for christmas was an incredible challenge!,Everyday Decision Making,,,,,,,,,,,,,,,,
1242,0.886012868,i'm having friends over for dinner and i don't know what to serve them,Everyday Decision Making,,,,,,,,,,,,,,,,
666,0.322597905,I am very stressed right now thinking about the coronavirus.,Emotional Turmoil,,,,,,,,,,,,,,,,
3437,0.814072515,"The lead up to it these last few days have been amazingly stressful, it's the waiting that kills you.",Emotional Turmoil,,,,,,,,,,,,,,,,
6472,0.758124848,"I guess its kinda stressful always having to update and such, and sometimes I just don't want to talk about my day.",Emotional Turmoil,,,,,,,,,,,,,,,,
5488,0.611587465,a question? why must christmas with my family be such a chore?,Family Issues,,,,,,,,,,,,,,,,
2125,0.508365161,my whole family has been battling the flu and strep.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6461,0.378944695,Everyday I had to deal with that.,Everyday Decision Making,,,,,,,,,,,,,,,,
2497,0.633629699,The conversion of in person to online classes,School,,,,,,,,,,,,,,,,
5484,0.784218211,"i went to practice like 3 times last week, which sucks . but",Other,,,,,,,,,,,,,,,,
3751,0.99501651,My son has been so angry lately.,Emotional Turmoil,,,,,,,,,,,,,,,,
1908,0.10516828,my health seems to have taken a turn for the worse,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
362,0.805773073,going to my kid's school for a meeting,School,,,,,,,,,,,,,,,,
195,0.935606693,Co-vid! Isn't that what's stressing us all out?,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5686,0.422496097,"With the holidays coming up, this is a very hard time for some of us, and i think a little sensitivity is in order here.",Everyday Decision Making,,,,,,,,,,,,,,,,
5494,0.389503423,I think it's sad how holidays mark the times I get to see members of my family.,Family Issues,,,,,,,,,,,,,,,,
6441,0.348816012,"Vacuuming my room is a dangerous task, especially since there's two houses down the road under construction which product a lot of dust every day.",Other,,,,,,,,,,,,,,,,
1399,0.379543091,it is winter time and the kids are indoors most of the time now.,Family Issues,,,,,,,,,,,,,,,,
6674,0.865673928,My Uncle phoned because my Grandparents had told him I was really really ill and collapsing every time I moved a muscle.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
558,0.221185439,"I am in the last stretch of my professional school career, and things a rough!",School,,,,,,,,,,,,,,,,
3376,0.221381489,"I seriously rocked out hard core until I had a huge headache, and felt like I was gonna pass out.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
50,0.807284844,all these extra hours at work are driving me insane.,Work,,,,,,,,,,,,,,,,
5021,0.312428534,"However, I'm dreading next week because my motivation for actually doing my school work and attending class seems to be droping rather quickly.",School,,,,,,,,,,,,,,,,
647,0.380399964,i am taking 18 credits this semester.,School,,,,,,,,,,,,,,,,
3420,0.240903424,I admitted to my smoking relapse the last 3 weeks.,Everyday Decision Making,,,,,,,,,,,,,,,,
902,0.742828817,i have been sressing about not getting enough hits on turk,Financial Problem,,,,,,,,,,,,,,,,
3636,0.239806215,"Work is beastly, I'm really struggling to have any enthusiasm for my job anymore.",Work,,,,,,,,,,,,,,,,
2410,0.473111243,"short on work this season, running out of savings.",Financial Problem,,,,,,,,,,,,,,,,
4276,0.625534026,randy said that i'm miserable and i need to get a job.,Work,,,,,,,,,,,,,,,,
5994,0.943122541,Nothing to do and no one answers their phones because I'm a big loser.,Social Relationships,,,,,,,,,,,,,,,,
5864,0.989139947,"I have been under an extreme amount of stress lately, and it wasn't right for me to take it out like I did.",Emotional Turmoil,,,,,,,,,,,,,,,,
1510,0.427586335,ive been thinking about house situation,Other,,,,,,,,,,,,,,,,
1425,0.808273333,I've been bored at home since I can't leave the house.,Other,,,,,,,,,,,,,,,,
5244,0.003505326,"If you are the type that is constantly upset by your interactions with others, then you might have a problem.",Other,,,,,,,,,,,,,,,,
3976,0.725634206,I have stress and worry about my future and I have made mistakes.,Everyday Decision Making,,,,,,,,,,,,,,,,
6416,0.342661215,"My house has so many ""pending"" and ""in progress"" projects at all times I go nuts.",Other,,,,,,,,,,,,,,,,
5820,0.999637594,oh one more thing.. Brandon's dog is dying and i feel like an ass because i couldn't be there for him.,Social Relationships,,,,,,,,,,,,,,,,
892,0.686411855,i have been on a diet and i'm not losing weight.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5213,0.606299157,"when people, friends, get mad at me because my schedule doesnt revolve around them.",Social Relationships,,,,,,,,,,,,,,,,
1106,0.842529609,i need a tooth pulled and i continue to put it off,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
