Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
1359769866462-58,0,1,-1,2,6,12,-1,-1,33.33333206,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.99609375,0,0,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,She appears to be an average height latina woman. She appears a few pounds slightly overweight. She has shoulder lengthÂ brown hair. red eyes,She is wearing a pink shirt. She has on dark gray pants. She is wearingÂ blue shoes.,She appears semi-casual overall. She could be a doctor. She is looking straight ahead of her,She appears to be an average height latina woman. She appears a few pounds slightly overweight. She has shoulder lengthÂ brown hair. red eyes She is wearing a pink shirt. She has on dark gray pants. She is wearingÂ blue shoes. She appears semi-casual overall. She could be a doctor. She is looking straight ahead of her
5274034955516-250,0,9,0,1,1,9,-1,0,33.33333206,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0,0.4921875,0,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,This woman is tall and slender. She has a small head and dark skin. She has a long torso and long legs.,She is wearing long red pants. She has a matching red vest on over a white t-shirt. She's wearing a black bucket type hat on her head.,This woman cares about style. She tries to always wear color coordinated outfits. She keeps up with trends.,This woman is tall and slender. She has a small head and dark skin. She has a long torso and long legs. She is wearing long red pants. She has a matching red vest on over a white t-shirt. She's wearing a black bucket type hat on her head. This woman cares about style. She tries to always wear color coordinated outfits. She keeps up with trends.
1364585981411-59,0,1,-1,3,7,3,-1,-1,100,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0,0.4921875,0,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,she is a tall white woman. She has short green hair. She appears slightly overweight.,She is wearing a burgundy blouse. She has on blue shorts. She is wearing pair of red high heeled shoes.,She has a casual appearance overall. She does not look dressed for work. She is facing slightly to her left.,she is a tall white woman. She has short green hair. She appears slightly overweight. She is wearing a burgundy blouse. She has on blue shorts. She is wearing pair of red high heeled shoes. She has a casual appearance overall. She does not look dressed for work. She is facing slightly to her left.
5274963639530-251,0,9,-1,10,9,-1,-1,0,33.33333206,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.62890625,0.33203125,0,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,The woman is slouching slightly.  She has purple hair.  She has a serious look on her face.,The woman is wearing a grey blue colored uniform.  She has a belt and a badge.  Her shoes are brown and she has purple hair.,The woman looks like an officer of some sort.  She is wearing a uniform.  It has a utility belt and she has a badge.,The woman is slouching slightly.  She has purple hair.  She has a serious look on her face. The woman is wearing a grey blue colored uniform.  She has a belt and a badge.  Her shoes are brown and she has purple hair. The woman looks like an officer of some sort.  She is wearing a uniform.  It has a utility belt and she has a badge.
1368994110546-60,0,1,1,4,2,0,-1,-1,33.33333206,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.37890625,0.15625,0,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,She has short torso.  She has long legs. She is olive complected.,She has on a gray hat.  Her shirt is gray. Her pants are pink.,She works at the mall. She is casual.  She looks approachable.,She has short torso.  She has long legs. She is olive complected. She has on a gray hat.  Her shirt is gray. Her pants are pink. She works at the mall. She is casual.  She looks approachable.
5280736466987-252,0,9,0,3,9,2,-1,-1,66.66666412,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.88671875,0.53515625,0.41015625,1,0.99609375,0,0,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,"The person is reasonably tall and essentially fairly thin. Their hips are slightly wide but their shoulders are narrow. The individual has an angular hairless face and red, unblinking eyes which are difficult to read.","The individual is dressed in what appears to be a type of outdoor gear. Over a black T shirt, they have on a burgundy-colored windbreaker-type top which looks like it'd be at home on a fishing trip and they're also wearing a dark gray, wide-brimmed hat. The hat is encircled by a light gray hat-band which matches the coloring of their sneakers.","The individual seems like the outdoor type, someone who's most comfortable in nature. They could easily pass as someone who leads people on nature walks or instructs novice fisherman. They appear to be a capable individual and someone who would be good to have along in an unfamiliar environment.","The person is reasonably tall and essentially fairly thin. Their hips are slightly wide but their shoulders are narrow. The individual has an angular hairless face and red, unblinking eyes which are difficult to read. The individual is dressed in what appears to be a type of outdoor gear. Over a black T shirt, they have on a burgundy-colored windbreaker-type top which looks like it'd be at home on a fishing trip and they're also wearing a dark gray, wide-brimmed hat. The hat is encircled by a light gray hat-band which matches the coloring of their sneakers. The individual seems like the outdoor type, someone who's most comfortable in nature. They could easily pass as someone who leads people on nature walks or instructs novice fisherman. They appear to be a capable individual and someone who would be good to have along in an unfamiliar environment."
1369314186580-61,0,1,1,3,1,0,-1,-1,66.66666412,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.99609375,0,0,1,0.73046875,0.4453125,0,1,0.273584902,0.273584902,0.273584902,1,"Person is a woman with a chubby torso but thin legs. Her stance is awkward, her skin is medium toned to tan. Her eyes are red and her nose is flat.",She's wearing pink tapered pants with a purplish pink smock top. Her shoes are ankle-boots or high-top sneakers. She's wearing a bluish-grey hat on her head.,"She seems casual and slightly awkward. She might be a librarian, or work in some quiet place where she doesn't need to interact much with people. She might be cold, as her shirt and hat look heavy.","Person is a woman with a chubby torso but thin legs. Her stance is awkward, her skin is medium toned to tan. Her eyes are red and her nose is flat. She's wearing pink tapered pants with a purplish pink smock top. Her shoes are ankle-boots or high-top sneakers. She's wearing a bluish-grey hat on her head. She seems casual and slightly awkward. She might be a librarian, or work in some quiet place where she doesn't need to interact much with people. She might be cold, as her shirt and hat look heavy."
5286502158142-253,0,9,1,10,9,1,-1,-1,66.66666412,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.99609375,0,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,"The person appears to have a small frame, with slight shoulders. The person isn't particularly tall. It is hard to tell the gender of the person.","The person is dressed in a security officer or police uniform. The person has a beanie cap on. The shoes appear to be high heels, in contrast to the rest of the uniform.","The person appears to be a security or police officer. The person seems serious, but not too serious from the slight lean. The person appears very professional.","The person appears to have a small frame, with slight shoulders. The person isn't particularly tall. It is hard to tell the gender of the person. The person is dressed in a security officer or police uniform. The person has a beanie cap on. The shoes appear to be high heels, in contrast to the rest of the uniform. The person appears to be a security or police officer. The person seems serious, but not too serious from the slight lean. The person appears very professional."
1371321280840-62,0,1,-1,9,0,2,-1,-1,100,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0.125,0.59375,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,"This individual has gray hair extending past their shoulders and a slightly expanding waist. Their arms and legs are thin, bordering on scrawny. They have a moderate sized bust and sallow facial features.",The person has light gray shorts on which extend to the knee. They are wearing a rust colored top that zips down the front and has gray trim. They are also sporting high top sneakers similar in shade to their short pants.,"The individual gives off the air of someone who is working to stay fit while coping with getting older. Overall they exude a dour nature and might be struggling with psychiatric issues. More often than not, they probably keep to themselves.","This individual has gray hair extending past their shoulders and a slightly expanding waist. Their arms and legs are thin, bordering on scrawny. They have a moderate sized bust and sallow facial features. The person has light gray shorts on which extend to the knee. They are wearing a rust colored top that zips down the front and has gray trim. They are also sporting high top sneakers similar in shade to their short pants. The individual gives off the air of someone who is working to stay fit while coping with getting older. Overall they exude a dour nature and might be struggling with psychiatric issues. More often than not, they probably keep to themselves."
5289672688796-254,0,9,0,9,11,-1,-1,0,100,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.125,0.59375,0.99609375,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,Asian female with glasses. Medium build fir a frame. Average in height.,Has on some king gray pants. Red long sleeve red zipped up fleece up top. With gray and white hat with no shoes.,"Very serious look on the face. Not a friendly posture. Carefree as they are barefoot,","Asian female with glasses. Medium build fir a frame. Average in height. Has on some king gray pants. Red long sleeve red zipped up fleece up top. With gray and white hat with no shoes. Very serious look on the face. Not a friendly posture. Carefree as they are barefoot,"
1372164074201-63,0,1,0,6,4,2,-1,-1,33.33333206,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.99609375,0,0,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,"This lady has bright red eyes with no whites. She has a medium brown skin tone. She looks really slim, but in an athletic way.",She has short grey/green shorts on. Her shoes are white high tops. Or boots. She has a brimmed old mans style hat on with a white stripe. She is also wearing a fleece purple zip up jacket.,She looks normal from the neck down. Her red eyes and blank expression make her look more like a demon. The hat covers up any hair and gives and creepy feel to her.,"This lady has bright red eyes with no whites. She has a medium brown skin tone. She looks really slim, but in an athletic way. She has short grey/green shorts on. Her shoes are white high tops. Or boots. She has a brimmed old mans style hat on with a white stripe. She is also wearing a fleece purple zip up jacket. She looks normal from the neck down. Her red eyes and blank expression make her look more like a demon. The hat covers up any hair and gives and creepy feel to her."
5294914046442-255,0,9,-1,6,6,-1,-1,-1,100,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.37890625,0.15625,0,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,"This is a tall woman, with a head that seems a little small for her body. She has shoulder-length neon yellow hair. She is tall and has brown eyes.",She has on a mauve tracksuit jacket that is zipped up. She has on gray pants that do not go all the way to her feet. She is wearing black ballet flats.,She looks like she might have some sort of alternative job. Maybe she works in a tattoo parlor. Or maybe she is a beautician.,"This is a tall woman, with a head that seems a little small for her body. She has shoulder-length neon yellow hair. She is tall and has brown eyes. She has on a mauve tracksuit jacket that is zipped up. She has on gray pants that do not go all the way to her feet. She is wearing black ballet flats. She looks like she might have some sort of alternative job. Maybe she works in a tattoo parlor. Or maybe she is a beautician."
1374243061848-64,0,1,0,7,7,0,-1,-1,66.66666412,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.37890625,0.15625,0,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,This is a woman that is thin. She has caramel brown skin. She has beady brown eyes.,She is wearing a sweater over a t-shirt. She is wearing running shorts. She is wearing sneakers and a bucket hat.,This woman has been sick and fighting cancer. She is trying to get her strength back by working out. She is a fighter and never gives up.,This is a woman that is thin. She has caramel brown skin. She has beady brown eyes. She is wearing a sweater over a t-shirt. She is wearing running shorts. She is wearing sneakers and a bucket hat. This woman has been sick and fighting cancer. She is trying to get her strength back by working out. She is a fighter and never gives up.
5298021746125-256,0,9,-1,9,7,1,-1,-1,33.33333206,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,The woman is thin. She is of average height. She has orange hair.,The woman is wearing casual clothes. The clothes don't really seem to match since she is wearing a jacket and shorts and heels. She does not seem very fashionable.,The woman looks like she works at home. Her clothes do not seem to have a specific theme. She seems to have thrown on whatever she could find which makes it seem it does not matter since not a lot of people will see her.,The woman is thin. She is of average height. She has orange hair. The woman is wearing casual clothes. The clothes don't really seem to match since she is wearing a jacket and shorts and heels. She does not seem very fashionable. The woman looks like she works at home. Her clothes do not seem to have a specific theme. She seems to have thrown on whatever she could find which makes it seem it does not matter since not a lot of people will see her.
