Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
40696830313015-280,1,10,1,0,14,10,4,3,100,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.37890625,0.15625,0,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,He is a heavy set man.  He has a small beard.  He has arms too skinny for his body.,He has on a blue shirt.  He has on grey pants.  He has on a backwards grey cap.,He is dressed casually.  He looks like he is not at work.  He looks like he'll go hang with friends.,He is a heavy set man.  He has a small beard.  He has arms too skinny for his body. He has on a blue shirt.  He has on grey pants.  He has on a backwards grey cap. He is dressed casually.  He looks like he is not at work.  He looks like he'll go hang with friends.
14925040885564-100,1,3,0,0,2,5,3,-1,33.33333206,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.41015625,0.1796875,0.09765625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,He looks like an elderly man.  His skin is dark.  He has a grey mustache.,He has a bright blue shirt.  He has long yellow pants.  He has on a red cap.,He looks like it is his day off.  he looks retired.  He looks like a nice person.,He looks like an elderly man.  His skin is dark.  He has a grey mustache. He has a bright blue shirt.  He has long yellow pants.  He has on a red cap. He looks like it is his day off.  he looks retired.  He looks like a nice person.
14954549218933-101,1,3,-1,6,0,7,3,-1,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,-0.083333336,0.66015625,0.30859375,0.1796875,1,0.37890625,0.15625,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,This man appears to be tall and strong but has a small head. He has medium brown skin and brown eyes. He has short cropped grey hair and gray facial hair.,This man is wearing a short-sleeved collared shirt with a green and white long-sleeve shirt underneath. He has black straight long pants on. He's wearing dark blue boots.,To me this man appears to be older and retired. He seems like he's home maybe hanging out inside or working on the lawn. He seems like a family man.,This man appears to be tall and strong but has a small head. He has medium brown skin and brown eyes. He has short cropped grey hair and gray facial hair. This man is wearing a short-sleeved collared shirt with a green and white long-sleeve shirt underneath. He has black straight long pants on. He's wearing dark blue boots. To me this man appears to be older and retired. He seems like he's home maybe hanging out inside or working on the lawn. He seems like a family man.
4070589292880-31,1,0,0,9,11,4,-1,12,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,"It is an older man.
He has a medium skin tone.
He has grey hair.","He is wearing a red hat.
He is wearing glasses.
He is wearing fireman pants with reflectors around the shins.
He is wearing a grey jacket over a white t-shirt.","He looks like a fireman.
He is standing in a casual pose.
He could be a city worker.
He looks concerned.","It is an older man.
He has a medium skin tone.
He has grey hair. He is wearing a red hat.
He is wearing glasses.
He is wearing fireman pants with reflectors around the shins.
He is wearing a grey jacket over a white t-shirt. He looks like a fireman.
He is standing in a casual pose.
He could be a city worker.
He looks concerned."
40751255433909-281,1,10,-1,11,1,-1,4,-1,66.66666412,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,He looks like a short man.  He has a very large head.  He has pale skin and a very small beard.,He looks like he has on a fireman's coat.  He has on white shorts.  He has a silver necklace.,He looks like a firefighter who just got off work.  He looks like he is ready to relax.  he looks like a nice man.,He looks like a short man.  He has a very large head.  He has pale skin and a very small beard. He looks like he has on a fireman's coat.  He has on white shorts.  He has a silver necklace. He looks like a firefighter who just got off work.  He looks like he is ready to relax.  he looks like a nice man.
15020329077912-102,1,3,1,7,14,1,3,2,100,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.125,0.59375,0.99609375,1,0.73046875,0.4453125,0,1,0.566037774,0.566037774,0.566037774,1,"This is a young man of about thirty. He is not very tall, slender. He has a short beard and mustache.",He is wearing stylish eyeglasses. He is dressed in a white shirt and dark gray cargo pants. His hat is also gray.,"He looks like a computer programmer. His appearance is clean and neat, on the informal side. He is confident and educated.","This is a young man of about thirty. He is not very tall, slender. He has a short beard and mustache. He is wearing stylish eyeglasses. He is dressed in a white shirt and dark gray cargo pants. His hat is also gray. He looks like a computer programmer. His appearance is clean and neat, on the informal side. He is confident and educated."
40830830082010-282,1,10,2,7,14,3,4,4,66.66666412,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.80078125,0.2421875,0.99609375,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,This is a man with purple hair. He has light skin. He has purple eyes and facial hair.,This man is wearing headphones and a beanie. He has on cargo shirts and military style boots. He has a button down shirt on.,This guy is cool. He is a musician for a living and is always listening to music when he is not playing. His style is very unique and he prides himself on that.,This is a man with purple hair. He has light skin. He has purple eyes and facial hair. This man is wearing headphones and a beanie. He has on cargo shirts and military style boots. He has a button down shirt on. This guy is cool. He is a musician for a living and is always listening to music when he is not playing. His style is very unique and he prides himself on that.
15044929432555-103,1,3,-1,5,0,1,3,3,100,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.88671875,0.53515625,0.41015625,1,0.37890625,0.15625,0,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,This man has green hair and an attached goatee. He has brown eyes. He is of fair complexion.,He is wearing grey sandals and black slacks. His orange long sleeved shirt is covered by a tan sweater. He has a pair of headphones on.,This man looks like he works at a ski resort. He is going to college for sociology. He loves writing poetry.,This man has green hair and an attached goatee. He has brown eyes. He is of fair complexion. He is wearing grey sandals and black slacks. His orange long sleeved shirt is covered by a tan sweater. He has a pair of headphones on. This man looks like he works at a ski resort. He is going to college for sociology. He loves writing poetry.
40888155670068-283,1,10,0,8,1,8,4,7,33.33333206,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.7578125,0.38671875,0.2578125,1,0.37890625,0.15625,0,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,He looks short.  He has skinny arms.  He has tan skin.,He has a green shirt.  He has green shoes.  He has white shorts.,He looks like a delivery boy.  He looks like he doesn't care about how he dresses.  He looks mean.,He looks short.  He has skinny arms.  He has tan skin. He has a green shirt.  He has green shoes.  He has white shorts. He looks like a delivery boy.  He looks like he doesn't care about how he dresses.  He looks mean.
15079366436098-104,1,3,-1,8,14,5,3,-1,66.66666412,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.37890625,0.15625,0,1,0.99609375,0.265625,0,1,0.566037774,0.566037774,0.566037774,1,The person has a well built body.  He is standing up straight.  The man has red hair and facial hair.,The man is wearing an orange and green jacket.  He is wearing grey cargo pants.  His boots are a dark color.,The man might be into sports.  He appears to work out.  He might have been an athlete or a soldier.,The person has a well built body.  He is standing up straight.  The man has red hair and facial hair. The man is wearing an orange and green jacket.  He is wearing grey cargo pants.  His boots are a dark color. The man might be into sports.  He appears to work out.  He might have been an athlete or a soldier.
4093176263498-32,1,0,-1,-1,0,8,0,-1,100,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,"He has short dark brown hair with sideburns and a lighter brown short beard and mustache. His build is somewhat stocky, with a thick waist. He has pink eyes and appears to be around age 30.",He is shirtless. He wears aqua colored ankle boots or sneakers. He is also wearing long gray pants without a belt or zipper.,This man's attire gives him an unprofessional look. He is probably not highly educated. He looks very casual and may be a slacker.,"He has short dark brown hair with sideburns and a lighter brown short beard and mustache. His build is somewhat stocky, with a thick waist. He has pink eyes and appears to be around age 30. He is shirtless. He wears aqua colored ankle boots or sneakers. He is also wearing long gray pants without a belt or zipper. This man's attire gives him an unprofessional look. He is probably not highly educated. He looks very casual and may be a slacker."
15154800371699-105,1,3,-1,5,1,2,3,2,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,A tan medium build male. This man has blond hair and glasses. His skin is the color of a dark mocha.,This man is wearing an orange long sleeved under shirt. There is a brown coat on top of the orange shirt. He is also wearing white shorts and yellow shoes.,This man looks to be a professional IT developer. He looks like he is healthy and enjoys his family. This person looks like they have a health family life.,A tan medium build male. This man has blond hair and glasses. His skin is the color of a dark mocha. This man is wearing an orange long sleeved under shirt. There is a brown coat on top of the orange shirt. He is also wearing white shorts and yellow shoes. This man looks to be a professional IT developer. He looks like he is healthy and enjoys his family. This person looks like they have a health family life.
40938147683586-284,1,10,-1,6,4,-1,4,-1,33.33333206,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,He is a short latino man. He appears to be a normal weight. He has purple hair.,"He is wearing green, red and silver long sleeve shirt. He has on gray pants. He is not wearing shoes.",He appears like a store worker. He could be a retail employee. He is looking slightly to his left.,"He is a short latino man. He appears to be a normal weight. He has purple hair. He is wearing green, red and silver long sleeve shirt. He has on gray pants. He is not wearing shoes. He appears like a store worker. He could be a retail employee. He is looking slightly to his left."
15232405988554-106,1,3,2,3,1,5,3,-1,66.66666412,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,This man is slightly short and a bit bulky. He has tan and white skin and dark green eyebrows and facial hair. His eyes are bright pink.,This man is wearing a black and gray beanie. He is wearing a black and white long sleeve t-shirt and gray shorts that are cut off at the knee. He has dark brown boots with black soles.,This man seems pretty casual I can see him hanging out at a park with his friends. His clothing is matching enough to make him look put-together. He looks like an average guy overall.,This man is slightly short and a bit bulky. He has tan and white skin and dark green eyebrows and facial hair. His eyes are bright pink. This man is wearing a black and gray beanie. He is wearing a black and white long sleeve t-shirt and gray shorts that are cut off at the knee. He has dark brown boots with black soles. This man seems pretty casual I can see him hanging out at a park with his friends. His clothing is matching enough to make him look put-together. He looks like an average guy overall.
4093973780868-33,1,0,-1,0,0,8,0,0,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.80078125,0.2421875,0.99609375,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,He appears to be a short white man. He appears overweight. He hasÂ blue hair and purple eyes.,He has on a blue t shirt. He is wearingÂ dark gray pants. He has onÂ green shoes and glasses,He looks casual overall. He could be a phone store clerk. He is looking straight ahead of him,He appears to be a short white man. He appears overweight. He hasÂ blue hair and purple eyes. He has on a blue t shirt. He is wearingÂ dark gray pants. He has onÂ green shoes and glasses He looks casual overall. He could be a phone store clerk. He is looking straight ahead of him
15298311269534-107,1,3,-1,7,5,2,3,2,33.33333206,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.99609375,0,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,This is an older dark skinned male. He has short grey hair that attaches to his goatee. He has red eyes.,He is wearing grey glasses. His white button up shirt is rolled up to the elbows. He is wearing brown pants with yellow shoes.,This man looks like he is a college professor. He looks like he teaches history with a passion. He always wanted to be an archaeologist.,This is an older dark skinned male. He has short grey hair that attaches to his goatee. He has red eyes. He is wearing grey glasses. His white button up shirt is rolled up to the elbows. He is wearing brown pants with yellow shoes. This man looks like he is a college professor. He looks like he teaches history with a passion. He always wanted to be an archaeologist.
